-213.656, -552.088, 23.444, 52.700
-213.653, -554.471, 23.500, 52.800
-213.759, -556.874, 23.393, 52.900
-213.962, -559.296, 23.428, 53.000
-214.252, -561.738, 23.626, 53.100
-214.580, -564.203, 24.409, 53.200
-214.881, -566.695, 25.031, 53.300
-215.061, -569.191, 24.554, 53.400
-215.116, -571.638, 23.104, 53.500
-215.044, -574.005, 21.018, 53.600
-214.886, -576.291, 18.499, 53.700
-214.654, -578.492, 15.670, 53.800
-214.340, -580.586, 12.679, 53.900
-213.997, -582.641, 9.412, 54.000
-213.588, -584.576, 6.818, 54.100
-213.126, -586.398, 4.817, 54.200
-212.625, -588.116, 3.469, 54.300
-212.096, -589.733, 2.902, 54.400
-211.539, -591.247, 3.054, 54.500
-210.951, -592.658, 3.798, 54.600
-210.330, -593.966, 5.060, 54.700
-209.673, -595.171, 6.728, 54.800
-208.962, -596.294, 8.857, 54.900
-208.203, -597.356, 10.889, 55.000
-207.467, -598.410, 12.109, 55.100
-206.870, -599.546, 12.472, 55.200
-206.409, -600.708, 12.088, 55.300
-206.083, -601.872, 11.240, 55.400
-205.859, -603.021, 10.122, 55.500
-205.731, -604.154, 8.925, 55.600
-205.703, -605.256, 7.821, 55.700
-205.771, -606.319, 6.991, 55.800
-205.931, -607.336, 6.553, 55.900
-206.179, -608.303, 6.577, 56.000
-206.511, -609.220, 7.084, 56.100
-206.935, -610.101, 8.233, 56.200
-207.450, -610.968, 9.537, 56.300
-207.995, -611.889, 10.651, 56.400
-208.484, -612.900, 11.282, 56.500
-208.897, -613.973, 11.598, 56.600
-209.226, -615.098, 11.830, 56.700
-209.475, -616.262, 11.982, 56.800
-209.642, -617.457, 12.210, 56.900
-209.732, -618.711, 12.801, 57.000
-209.777, -620.031, 13.415, 57.100
-209.807, -621.412, 14.034, 57.200
-209.836, -622.851, 14.599, 57.300
-209.869, -624.343, 15.117, 57.400
-209.903, -625.883, 15.599, 57.500
-209.937, -627.469, 16.051, 57.600
-209.967, -629.098, 16.478, 57.700
-209.991, -630.770, 16.884, 57.800
-210.006, -632.480, 17.273, 57.900
-210.010, -634.229, 17.648, 58.000
-210.003, -636.015, 18.012, 58.100
-209.982, -637.837, 18.365, 58.200
-209.945, -639.693, 18.710, 58.300
-209.887, -641.582, 19.046, 58.400
-209.805, -643.504, 19.373, 58.500
-209.696, -645.457, 19.695, 58.600
-209.559, -647.440, 20.011, 58.700
-209.390, -649.452, 20.321, 58.800
-209.187, -651.491, 20.628, 58.900
-208.950, -653.558, 20.930, 59.000
-208.676, -655.650, 21.230, 59.100
-208.362, -657.767, 21.525, 59.200
